,Year,Month,Day,PC1,PC2,Amp,phase
2001,12,27,0,-0.27829,-0.81638,0.86251,8
2001,12,28,0,-0.43484,-0.64116,0.77471,8
2001,12,29,0,-0.59491,-0.49278,0.77249,7
2001,12,30,0,-0.74428,-0.37935,0.83538,7
2001,12,31,0,-0.87582,-0.28302,0.92041,7
2002,1,1,0,-0.96227,-0.26025,0.99684,7
2002,1,2,0,-0.99876,-0.27302,1.03541,7
2002,1,3,0,-0.97507,-0.32897,1.02907,7
2002,1,4,0,-0.8838,-0.42081,0.97887,7
2002,1,5,0,-0.72119,-0.53681,0.89904,7
2002,1,6,0,-0.48826,-0.6621,0.82267,8
2002,1,7,0,-0.19158,-0.78099,0.80414,8
2002,1,8,0,0.15698,-0.87935,0.89325,1
2002,1,9,0,0.54141,-0.94646,1.09037,1
2002,1,10,0,0.94344,-0.97551,1.35709,1
2002,1,11,0,1.34432,-0.96319,1.65377,2
2002,1,12,0,1.72641,-0.90879,1.951,2
2002,1,13,0,2.07412,-0.81337,2.2279,2
2002,1,14,0,2.37459,-0.67935,2.46986,2
2002,1,15,0,2.61812,-0.51039,2.66741,2
2002,1,16,0,2.79822,-0.31156,2.81551,2
2002,1,17,0,2.91175,-0.08945,2.91312,2
2002,1,18,0,2.95879,0.1478,2.96248,3
2002,1,19,0,2.9425,0.39068,2.96833,3
2002,1,20,0,2.86884,0.62885,2.93695,3
2002,1,21,0,2.74608,0.85185,2.87517,3
2002,1,22,0,2.5842,1.05004,2.78939,3
2002,1,23,0,2.39402,1.21537,2.68486,3
2002,1,24,0,2.1863,1.34211,2.56538,3
2002,1,25,0,1.9709,1.42716,2.43336,3
2002,1,26,0,1.756,1.47023,2.29022,3
2002,1,27,0,1.54774,1.4737,2.13712,3
2002,1,28,0,1.35,1.44236,1.97557,4
2002,1,29,0,1.16451,1.38303,1.808,4
2002,1,30,0,0.99108,1.30408,1.63795,4
2002,1,31,0,0.8279,1.21472,1.47002,4
2002,2,1,0,0.67178,1.12402,1.30947,4
2002,2,2,0,0.51864,1.03963,1.16182,4
2002,2,3,0,0.36429,0.96608,1.03248,4
2002,2,4,0,0.20615,0.90358,0.9268,4
2002,2,5,0,0.04485,0.84921,0.85039,4
2002,2,6,0,-0.11686,0.80079,0.80927,5
2002,2,7,0,-0.27788,0.75945,0.80869,5
2002,2,8,0,-0.44006,0.72772,0.85043,5
2002,2,9,0,-0.60577,0.70681,0.93088,5
2002,2,10,0,-0.77546,0.69577,1.04184,6
2002,2,11,0,-0.94717,0.69182,1.17293,6
2002,2,12,0,-1.11724,0.691,1.31366,6
2002,2,13,0,-1.28122,0.68871,1.4546,6
2002,2,14,0,-1.43479,0.6801,1.58781,6
2002,2,15,0,-1.57428,0.66049,1.70722,6
2002,2,16,0,-1.69703,0.62551,1.80864,6
2002,2,17,0,-1.8013,0.57116,1.88968,6
2002,2,18,0,-1.88602,0.49337,1.94948,6
2002,2,19,0,-1.95022,0.38706,1.98826,6
2002,2,20,0,-1.99178,0.24458,2.00674,6
2002,2,21,0,-2.005,0.05382,2.00572,6
2002,2,22,0,-1.97551,-0.19977,1.98558,7
2002,2,23,0,-1.87735,-0.51314,1.94621,7
2002,2,24,0,-1.69763,-0.82415,1.8871,7
2002,2,25,0,-1.47988,-1.03808,1.80767,7
2002,2,26,0,-1.28314,-1.12689,1.70772,7
2002,2,27,0,-1.12593,-1.11975,1.58794,7
2002,2,28,0,-1.00074,-1.04959,1.45021,8
2002,3,1,0,-0.9288,-0.90788,1.29881,7
2002,3,2,0,-0.83394,-0.77172,1.13622,7
2002,3,3,0,-0.73672,-0.62912,0.96879,7
2002,3,4,0,-0.63449,-0.49112,0.80236,7
2002,3,5,0,-0.52668,-0.36795,0.64248,7
2002,3,6,0,-0.41459,-0.26852,0.49395,7
2002,3,7,0,-0.30097,-0.19972,0.36121,7
2002,3,8,0,-0.18942,-0.16575,0.2517,7
2002,3,9,0,-0.0835,-0.16767,0.18731,8
2002,3,10,0,0.01433,-0.20308,0.20358,1
2002,3,11,0,0.10415,-0.26598,0.28565,1
2002,3,12,0,0.19034,-0.34646,0.3953,1
2002,3,13,0,0.28353,-0.42943,0.51458,1
2002,3,14,0,0.39953,-0.49258,0.63424,1
2002,3,15,0,0.54421,-0.51145,0.74683,2
2002,3,16,0,0.69084,-0.48733,0.84543,2
2002,3,17,0,0.806,-0.45162,0.9239,2
2002,3,18,0,0.88179,-0.42175,0.97746,2
2002,3,19,0,0.92243,-0.39451,1.00325,2
2002,3,20,0,0.93308,-0.36173,1.00075,2
2002,3,21,0,0.9187,-0.31725,0.97194,2
2002,3,22,0,0.88428,-0.25827,0.92122,2
2002,3,23,0,0.83474,-0.18524,0.85505,2
2002,3,24,0,0.77456,-0.10131,0.78116,2
2002,3,25,0,0.70724,-0.01169,0.70733,2
2002,3,26,0,0.635,0.07716,0.63967,3
2002,3,27,0,0.55869,0.15828,0.58068,3
2002,3,28,0,0.47789,0.22501,0.52821,3
2002,3,29,0,0.39135,0.27165,0.47639,3
2002,3,30,0,0.29761,0.29382,0.41822,3
2002,3,31,0,0.19578,0.28877,0.34888,4
2002,4,1,0,0.08613,0.25538,0.26951,4
2002,4,2,0,-0.02864,0.19362,0.19573,5
2002,4,3,0,-0.14358,0.10502,0.17788,6
2002,4,4,0,-0.25157,-0.00712,0.25167,7
2002,4,5,0,-0.34481,-0.13679,0.37095,7
2002,4,6,0,-0.41747,-0.27447,0.49962,7
2002,4,7,0,-0.46823,-0.40786,0.62096,7
2002,4,8,0,-0.50044,-0.52458,0.725,8
2002,4,9,0,-0.51958,-0.61504,0.80513,8
2002,4,10,0,-0.53017,-0.67391,0.85746,8
2002,4,11,0,-0.53414,-0.7,0.88052,8
2002,4,12,0,-0.53063,-0.69558,0.87487,8
2002,4,13,0,-0.51671,-0.66556,0.84259,8
2002,4,14,0,-0.48815,-0.61677,0.78657,8
2002,4,15,0,-0.4403,-0.55716,0.71014,8
2002,4,16,0,-0.36871,-0.49505,0.61727,8
2002,4,17,0,-0.26969,-0.43828,0.51461,8
2002,4,18,0,-0.14079,-0.39349,0.41792,8
2002,4,19,0,0.01896,-0.36541,0.3659,1
2002,4,20,0,0.20886,-0.35631,0.41301,1
2002,4,21,0,0.42652,-0.36563,0.56178,2
2002,4,22,0,0.66791,-0.38982,0.77335,2
2002,4,23,0,0.9276,-0.42244,1.01926,2
2002,4,24,0,1.1989,-0.45452,1.28217,2
2002,4,25,0,1.47401,-0.4753,1.54875,2
2002,4,26,0,1.74411,-0.47315,1.80715,2
2002,4,27,0,1.99935,-0.4369,2.04653,2
2002,4,28,0,2.22885,-0.35726,2.2573,2
2002,4,29,0,2.42088,-0.22832,2.43162,2
2002,4,30,0,2.56132,-0.03018,2.5615,2
2002,5,1,0,2.64081,0.20413,2.64869,3
2002,5,2,0,2.64769,0.47495,2.68995,3
2002,5,3,0,2.57559,0.76722,2.68743,3
2002,5,4,0,2.42241,1.06397,2.64577,3
2002,5,5,0,2.19032,1.34844,2.57211,3
2002,5,6,0,1.88487,1.6055,2.47596,3
2002,5,7,0,1.51417,1.82211,2.36913,4
2002,5,8,0,1.08813,1.98732,2.26571,4
2002,5,9,0,0.6181,2.09197,2.18137,4
2002,5,10,0,0.11687,2.12845,2.13166,4
2002,5,11,0,-0.40118,2.09077,2.12891,5
2002,5,12,0,-0.91978,1.97484,2.17853,5
2002,5,13,0,-1.42047,1.77937,2.27682,5
2002,5,14,0,-1.88292,1.50747,2.41202,6
2002,5,15,0,-2.28605,1.16866,2.56745,6
2002,5,16,0,-2.61072,0.78052,2.72489,6
2002,5,17,0,-2.8433,0.36832,2.86706,6
2002,5,18,0,-2.97869,-0.03831,2.97894,7
2002,5,19,0,-3.02078,-0.41106,3.04862,7
2002,5,20,0,-2.98006,-0.72802,3.0677,7
2002,5,21,0,-2.87002,-0.97634,3.03155,7
2002,5,22,0,-2.70411,-1.15213,2.93932,7
2002,5,23,0,-2.49423,-1.2588,2.79388,7
2002,5,24,0,-2.25042,-1.30496,2.60141,7
2002,5,25,0,-1.98114,-1.30244,2.37092,7
2002,5,26,0,-1.69367,-1.26451,2.11365,7
2002,5,27,0,-1.39443,-1.20444,1.84259,7
2002,5,28,0,-1.08899,-1.13404,1.57224,8
2002,5,29,0,-0.78194,-1.06251,1.31922,8
2002,5,30,0,-0.47677,-0.99538,1.10367,8
2002,5,31,0,-0.17595,-0.93408,0.95051,8
2002,6,1,0,0.1186,-0.87622,0.88421,1
2002,6,2,0,0.40467,-0.81722,0.91192,1
2002,6,3,0,0.67916,-0.75273,1.01384,1
2002,6,4,0,0.93818,-0.68062,1.15906,2
2002,6,5,0,1.17773,-0.60071,1.32208,2
2002,6,6,0,1.39409,-0.513,1.48548,2
2002,6,7,0,1.58363,-0.41596,1.63734,2
2002,6,8,0,1.74249,-0.30626,1.7692,2
2002,6,9,0,1.86659,-0.17959,1.87521,2
2002,6,10,0,1.95181,-0.03188,1.95208,2
2002,6,11,0,1.99433,0.13958,1.9992,3
2002,6,12,0,1.99082,0.33527,2.01885,3
2002,6,13,0,1.93869,0.55293,2.016,3
2002,6,14,0,1.83623,0.78727,1.99788,3
2002,6,15,0,1.68279,1.03012,1.97305,3
2002,6,16,0,1.47912,1.27062,1.94994,3
2002,6,17,0,1.22766,1.49592,1.93518,4
2002,6,18,0,0.93298,1.69191,1.9321,4
2002,6,19,0,0.60212,1.84429,1.94009,4
2002,6,20,0,0.24475,1.93974,1.95512,4
2002,6,21,0,-0.12681,1.96708,1.97116,5
2002,6,22,0,-0.49796,1.91837,1.98194,5
2002,6,23,0,-0.85228,1.78982,1.98238,5
2002,6,24,0,-1.1724,1.58244,1.96943,5
2002,6,25,0,-1.4408,1.3024,1.94221,6
2002,6,26,0,-1.64092,0.96127,1.90175,6
2002,6,27,0,-1.75845,0.57613,1.85043,6
2002,6,28,0,-1.78323,0.1694,1.79126,6
2002,6,29,0,-1.71171,-0.23218,1.72738,7
2002,6,30,0,-1.54959,-0.60024,1.66178,7
2002,7,1,0,-1.31284,-0.90948,1.59709,7
2002,7,2,0,-1.02566,-1.14288,1.53563,8
2002,7,3,0,-0.71562,-1.29472,1.47933,8
2002,7,4,0,-0.4082,-1.36995,1.42947,8
2002,7,5,0,-0.12347,-1.3808,1.3863,8
2002,7,6,0,0.1248,-1.34293,1.34871,1
2002,7,7,0,0.32848,-1.2725,1.31421,1
2002,7,8,0,0.48384,-1.18438,1.2794,1
2002,7,9,0,0.59044,-1.09127,1.24076,1
2002,7,10,0,0.6504,-1.00342,1.19577,1
2002,7,11,0,0.66787,-0.92856,1.1438,1
2002,7,12,0,0.64872,-0.87212,1.08693,1
2002,7,13,0,0.60029,-0.83736,1.0303,1
2002,7,14,0,0.53119,-0.82565,0.98177,1
2002,7,15,0,0.45107,-0.83664,0.95049,1
2002,7,16,0,0.37026,-0.86832,0.94396,1
2002,7,17,0,0.29932,-0.91702,0.96463,1
2002,7,18,0,0.24842,-0.97733,1.00841,1
2002,7,19,0,0.22648,-1.04198,1.06631,1
2002,7,20,0,0.24014,-1.10186,1.12773,1
2002,7,21,0,0.29263,-1.14635,1.18311,1
2002,7,22,0,0.38283,-1.16404,1.22538,1
2002,7,23,0,0.50469,-1.14404,1.25042,1
2002,7,24,0,0.64749,-1.07754,1.25711,1
2002,7,25,0,0.79699,-0.95928,1.24716,1
2002,7,26,0,0.93712,-0.78858,1.22477,2
2002,7,27,0,1.05198,-0.56954,1.19626,2
2002,7,28,0,1.1276,-0.31059,1.16959,2
2002,7,29,0,1.15334,-0.02353,1.15358,2
2002,7,30,0,1.12294,0.27782,1.1568,3
2002,7,31,0,1.0351,0.57904,1.18605,3
2002,8,1,0,0.89286,0.86699,1.24453,3
2002,8,2,0,0.7034,1.13037,1.33136,4
2002,8,3,0,0.47688,1.36079,1.44193,4
2002,8,4,0,0.22507,1.55284,1.56906,4
2002,8,5,0,-0.03979,1.70355,1.70402,5
2002,8,6,0,-0.30594,1.8117,1.83735,5
2002,8,7,0,-0.56256,1.87696,1.95945,5
2002,8,8,0,-0.80017,1.89938,2.06104,5
2002,8,9,0,-1.01066,1.87912,2.13366,5
2002,8,10,0,-1.18744,1.81644,2.17014,5
2002,8,11,0,-1.32548,1.71202,2.16516,5
2002,8,12,0,-1.4212,1.56722,2.11565,5
2002,8,13,0,-1.47246,1.38459,2.02119,6
2002,8,14,0,-1.4784,1.16817,1.88422,6
2002,8,15,0,-1.43922,0.92381,1.7102,6
2002,8,16,0,-1.35605,0.65927,1.50782,6
2002,8,17,0,-1.23099,0.38421,1.28955,6
2002,8,18,0,-1.06735,0.10976,1.07298,6
2002,8,19,0,-0.87023,-0.15221,0.88344,7
2002,8,20,0,-0.64705,-0.39031,0.75566,7
2002,8,21,0,-0.40778,-0.59514,0.72144,8
2002,8,22,0,-0.16434,-0.76037,0.77793,8
2002,8,23,0,0.07069,-0.88314,0.88596,1
2002,8,24,0,0.28555,-0.96342,1.00485,1
2002,8,25,0,0.47049,-1.00304,1.1079,1
2002,8,26,0,0.61831,-1.00465,1.17967,1
2002,8,27,0,0.72437,-0.97125,1.21163,1
2002,8,28,0,0.78635,-0.90615,1.19977,1
2002,8,29,0,0.80388,-0.81314,1.14343,1
2002,8,30,0,0.7782,-0.69685,1.0446,2
2002,8,31,0,0.71181,-0.56295,0.90752,2
2002,9,1,0,0.60832,-0.41817,0.73818,2
2002,9,2,0,0.47221,-0.27018,0.54404,2
2002,9,3,0,0.30881,-0.12724,0.334,2
2002,9,4,0,0.12424,0.00231,0.12426,3
2002,9,5,0,-0.07456,0.11075,0.13351,5
2002,9,6,0,-0.27985,0.19165,0.33918,6
2002,9,7,0,-0.48325,0.24064,0.53985,6
2002,9,8,0,-0.67606,0.25586,0.72285,6
2002,9,9,0,-0.8497,0.23823,0.88247,6
2002,9,10,0,-0.99636,0.1912,1.01454,6
2002,9,11,0,-1.10939,0.12019,1.11588,6
2002,9,12,0,-1.1837,0.03191,1.18413,6
2002,9,13,0,-1.21585,-0.06636,1.21765,7
2002,9,14,0,-1.20403,-0.16729,1.2156,7
2002,9,15,0,-1.14809,-0.26387,1.17802,7
2002,9,16,0,-1.04945,-0.34959,1.10615,7
2002,9,17,0,-0.91123,-0.41862,1.00279,7
2002,9,18,0,-0.73819,-0.46606,0.873,7
2002,9,19,0,-0.53676,-0.48822,0.72559,7
2002,9,20,0,-0.31479,-0.48311,0.57662,8
2002,9,21,0,-0.08116,-0.45077,0.45802,8
2002,9,22,0,0.1548,-0.39353,0.42289,1
2002,9,23,0,0.38391,-0.31596,0.49721,2
2002,9,24,0,0.5977,-0.22435,0.63842,2
2002,9,25,0,0.78875,-0.12606,0.79876,2
2002,9,26,0,0.95095,-0.02862,0.95138,2
2002,9,27,0,1.07946,0.0611,1.08118,3
2002,9,28,0,1.17076,0.13758,1.17881,3
2002,9,29,0,1.22264,0.19709,1.23843,3
2002,9,30,0,1.23424,0.23787,1.25696,3
2002,10,1,0,1.20613,0.26006,1.23385,3
2002,10,2,0,1.14038,0.26539,1.17086,3
2002,10,3,0,1.04064,0.2567,1.07184,3
2002,10,4,0,0.91211,0.23724,0.94245,3
2002,10,5,0,0.76142,0.20984,0.7898,3
2002,10,6,0,0.59659,0.17591,0.62199,3
2002,10,7,0,0.42708,0.13437,0.44772,3
2002,10,8,0,0.26411,0.08111,0.27628,3
2002,10,9,0,0.12061,0.01102,0.12111,3
2002,10,10,0,0.00798,-0.07587,0.07629,1
2002,10,11,0,-0.06998,-0.1701,0.18393,8
2002,10,12,0,-0.1178,-0.25836,0.28395,8
2002,10,13,0,-0.14212,-0.3313,0.3605,8
2002,10,14,0,-0.14754,-0.38543,0.41271,8
2002,10,15,0,-0.13661,-0.42154,0.44312,8
2002,10,16,0,-0.11129,-0.4429,0.45667,8
2002,10,17,0,-0.07405,-0.45404,0.46004,8
2002,10,18,0,-0.0284,-0.45971,0.46058,8
2002,10,19,0,0.02108,-0.46413,0.46461,1
2002,10,20,0,0.06912,-0.47033,0.47539,1
2002,10,21,0,0.1377,-0.47426,0.49384,1
2002,10,22,0,0.1973,-0.47584,0.51512,1
2002,10,23,0,0.24493,-0.47481,0.53426,1
2002,10,24,0,0.27934,-0.47016,0.54688,1
2002,10,25,0,0.30114,-0.46017,0.54995,1
2002,10,26,0,0.31274,-0.44251,0.54187,1
2002,10,27,0,0.31812,-0.41446,0.52247,1
2002,10,28,0,0.32242,-0.37315,0.49315,1
2002,10,29,0,0.33144,-0.31578,0.45779,2
2002,10,30,0,0.35098,-0.23999,0.42519,2
2002,10,31,0,0.38615,-0.1441,0.41216,2
2002,11,1,0,0.44073,-0.02735,0.44157,2
2002,11,2,0,0.51652,0.10991,0.52808,3
2002,11,3,0,0.61294,0.26607,0.6682,3
2002,11,4,0,0.72671,0.43827,0.84864,3
2002,11,5,0,0.85182,0.62242,1.05499,3
2002,11,6,0,0.97973,0.81336,1.27336,3
2002,11,7,0,1.09981,1.00506,1.48988,3
2002,11,8,0,1.2,1.19089,1.69063,3
2002,11,9,0,1.26769,1.36397,1.86211,4
2002,11,10,0,1.29068,1.5175,1.99214,4
2002,11,11,0,1.37704,1.55399,2.07632,4
2002,11,12,0,1.40476,1.5679,2.10515,4
2002,11,13,0,1.36126,1.5703,2.07819,4
2002,11,14,0,1.23821,1.57386,2.00255,4
2002,11,15,0,1.03124,1.5903,1.89539,4
2002,11,16,0,0.73789,1.62681,1.78633,4
2002,11,17,0,0.35302,1.68005,1.71674,4
2002,11,18,0,-0.13856,1.72362,1.72918,5
2002,11,19,0,-0.75995,1.68182,1.84555,5
2002,11,20,0,-1.47289,1.43016,2.05299,6
2002,11,21,0,-2.09631,0.98155,2.31473,6
2002,11,22,0,-2.53321,0.53595,2.58928,6
2002,11,23,0,-2.83478,0.18964,2.84111,6
2002,11,24,0,-3.04271,-0.0629,3.04336,7
2002,11,25,0,-3.16835,-0.24622,3.17791,7
2002,11,26,0,-3.21224,-0.38404,3.23512,7
2002,11,27,0,-3.17472,-0.49761,3.21348,7
2002,11,28,0,-3.06005,-0.60555,3.11939,7
2002,11,29,0,-2.87729,-0.72299,2.96673,7
2002,11,30,0,-2.63968,-0.8605,2.7764,7
2002,12,1,0,-2.36298,-1.02336,2.57506,7
2002,12,2,0,-2.06352,-1.21129,2.39277,7
2002,12,3,0,-1.75617,-1.41882,2.25769,7
2002,12,4,0,-1.45263,-1.6363,2.18806,8
2002,12,5,0,-1.16028,-1.85121,2.18478,8
2002,12,6,0,-0.88169,-2.04978,2.23136,8
2002,12,7,0,-0.61491,-2.21834,2.30199,8
2002,12,8,0,-0.35451,-2.34442,2.37108,8
2002,12,9,0,-0.09332,-2.4174,2.4192,8
2002,12,10,0,0.17529,-2.42862,2.43494,1
2002,12,11,0,0.45469,-2.37156,2.41475,1
2002,12,12,0,0.74261,-2.24233,2.3621,1
2002,12,13,0,1.03023,-2.04123,2.28648,1
2002,12,14,0,1.30406,-1.77455,2.20218,1
2002,12,15,0,1.55033,-1.45504,2.12619,2
2002,12,16,0,1.75941,-1.1001,2.07503,2
2002,12,17,0,1.92723,-0.72819,2.06021,2
2002,12,18,0,2.05354,-0.35597,2.08417,2
2002,12,19,0,2.1391,0.00295,2.1391,3
2002,12,20,0,2.18369,0.33813,2.20972,3
2002,12,21,0,2.18549,0.64197,2.27782,3
2002,12,22,0,2.1414,0.90945,2.32652,3
2002,12,23,0,2.04795,1.13794,2.34286,3
2002,12,24,0,1.90233,1.32689,2.31937,3
2002,12,25,0,1.70333,1.47747,2.25483,3
2002,12,26,0,1.4522,1.59192,2.15478,4
2002,12,27,0,1.1531,1.67282,2.03174,4
2002,12,28,0,0.81338,1.72235,1.90475,4
2002,12,29,0,0.44345,1.74158,1.79715,4
2002,12,30,0,0.05654,1.73021,1.73113,4
2002,12,31,0,-0.28766,1.6952,1.71943,5
2003,1,1,0,-0.67031,1.62323,1.75619,5
2003,1,2,0,-1.00853,1.5201,1.82424,5
2003,1,3,0,-1.30312,1.37858,1.897,5
2003,1,4,0,-1.54041,1.19731,1.951,6
2003,1,5,0,-1.70943,0.97853,1.96968,6
2003,1,6,0,-1.80338,0.72853,1.94498,6
2003,1,7,0,-1.8211,0.45693,1.87755,6
2003,1,8,0,-1.76779,0.17492,1.77642,6
2003,1,9,0,-1.65467,-0.10658,1.65809,7
2003,1,10,0,-1.49743,-0.37799,1.5444,7
2003,1,11,0,-1.31419,-0.63116,1.45789,7
2003,1,12,0,-1.12321,-0.85882,1.41392,7
2003,1,13,0,-0.94106,-1.05395,1.41294,8
2003,1,14,0,-0.78112,-1.20955,1.43985,8
2003,1,15,0,-0.65271,-1.31899,1.47166,8
2003,1,16,0,-0.56064,-1.37673,1.4865,8
2003,1,17,0,-0.50518,-1.37926,1.46887,8
2003,1,18,0,-0.48247,-1.326,1.41105,8
2003,1,19,0,-0.48509,-1.21987,1.31278,8
2003,1,20,0,-0.50288,-1.06747,1.17999,8
2003,1,21,0,-0.52382,-0.8789,1.02316,8
2003,1,22,0,-0.53519,-0.66722,0.85534,8
2003,1,23,0,-0.52468,-0.44768,0.68972,7
2003,1,24,0,-0.48183,-0.23676,0.53686,7
2003,1,25,0,-0.39929,-0.05104,0.40253,7
2003,1,26,0,-0.2739,0.0941,0.28961,6
2003,1,27,0,-0.10732,0.18589,0.21464,5
2003,1,28,0,0.09409,0.21577,0.23539,4
2003,1,29,0,0.32014,0.1808,0.36767,3
2003,1,30,0,0.55849,0.08487,0.56491,3
2003,1,31,0,0.79685,-0.06069,0.79916,2
2003,2,1,0,1.02525,-0.23729,1.05236,2
2003,2,2,0,1.23762,-0.42057,1.30713,2
2003,2,3,0,1.43095,-0.58435,1.54566,2
2003,2,4,0,1.60099,-0.70834,1.75069,2
2003,2,5,0,1.73637,-0.78807,1.90684,2
2003,2,6,0,1.81863,-0.83683,2.00193,2
2003,2,7,0,1.83076,-0.87235,2.02798,2
2003,2,8,0,1.76516,-0.90085,1.98175,2
2003,2,9,0,1.62518,-0.9146,1.86486,2
2003,2,10,0,1.42338,-0.89892,1.68347,2
2003,2,11,0,1.1791,-0.83968,1.44753,2
2003,2,12,0,0.91596,-0.72788,1.16996,2
2003,2,13,0,0.65899,-0.56175,0.86592,2
2003,2,14,0,0.43164,-0.34698,0.55382,2
2003,2,15,0,0.25308,-0.09572,0.27058,2
2003,2,16,0,0.1359,0.17548,0.22195,4
2003,2,17,0,0.0846,0.4483,0.45621,4
2003,2,18,0,0.09482,0.70565,0.71199,4
2003,2,19,0,0.15314,0.93472,0.94718,4
2003,2,20,0,0.23722,1.12966,1.15429,4
2003,2,21,0,0.31546,1.2933,1.33122,4
2003,2,22,0,0.34794,1.43559,1.47715,4
2003,2,23,0,0.29856,1.56306,1.59132,4
2003,2,24,0,0.17538,1.66331,1.67253,4
2003,2,25,0,0.04404,1.719,1.71956,4
2003,2,26,0,-0.05079,1.73125,1.732,5
2003,2,27,0,-0.11725,1.70745,1.71147,5
2003,2,28,0,-0.18006,1.65301,1.66279,5
2003,3,1,0,-0.1965,1.58222,1.59437,5
2003,3,2,0,-0.29126,1.49188,1.52004,5
2003,3,3,0,-0.41963,1.39277,1.45461,5
2003,3,4,0,-0.57511,1.29031,1.41267,5
2003,3,5,0,-0.74747,1.18685,1.40261,5
2003,3,6,0,-0.92456,1.08127,1.42266,5
2003,3,7,0,-1.09405,0.96911,1.46155,6
2003,3,8,0,-1.24482,0.84328,1.50356,6
2003,3,9,0,-1.36777,0.69505,1.53424,6
2003,3,10,0,-1.45584,0.51505,1.54426,6
2003,3,11,0,-1.50279,0.29397,1.53127,6
2003,3,12,0,-1.49993,0.02292,1.50011,6
2003,3,13,0,-1.42947,-0.30481,1.4616,7
2003,3,14,0,-1.25636,-0.68205,1.42956,7
2003,3,15,0,-0.94546,-1.0536,1.41562,8
2003,3,16,0,-0.538,-1.3181,1.42367,8
2003,3,17,0,-0.14465,-1.43975,1.44699,8
2003,3,18,0,0.17329,-1.46008,1.47033,1
2003,3,19,0,0.40803,-1.41748,1.47504,1
2003,3,20,0,0.56541,-1.32867,1.44397,1
2003,3,21,0,0.65219,-1.1986,1.36455,1
2003,3,22,0,0.67538,-1.02835,1.2303,1
2003,3,23,0,0.64308,-0.81926,1.04151,1
2003,3,24,0,0.56477,-0.57513,0.80606,1
2003,3,25,0,0.45085,-0.30323,0.54333,2
2003,3,26,0,0.31174,-0.01457,0.31208,2
2003,3,27,0,0.15699,0.27653,0.31798,4
2003,3,28,0,-0.00559,0.55335,0.55337,5
2003,3,29,0,-0.17045,0.79804,0.81604,5
2003,3,30,0,-0.33432,0.993,1.04777,5
2003,3,31,0,-0.49558,1.12222,1.22677,5
2003,4,1,0,-0.65383,1.172,1.34204,5
2003,4,2,0,-0.80556,1.13306,1.39024,5
2003,4,3,0,-0.94388,1.00104,1.37586,5
2003,4,4,0,-1.05631,0.77867,1.3123,6
2003,4,5,0,-1.12576,0.47822,1.22312,6
2003,4,6,0,-1.13592,0.1226,1.14252,6
2003,4,7,0,-1.0792,-0.25777,1.10955,7
2003,4,8,0,-0.96115,-0.6323,1.15048,7
2003,4,9,0,-0.79767,-0.97661,1.26097,8
2003,4,10,0,-0.60817,-1.27435,1.41203,8
2003,4,11,0,-0.41015,-1.5156,1.57012,8
2003,4,12,0,-0.21676,-1.69494,1.70874,8
2003,4,13,0,-0.03647,-1.81033,1.8107,8
2003,4,14,0,0.12636,-1.86282,1.8671,1
2003,4,15,0,0.2707,-1.85636,1.87599,1
2003,4,16,0,0.3979,-1.79767,1.84117,1
2003,4,17,0,0.51095,-1.69578,1.77108,1
2003,4,18,0,0.61371,-1.56144,1.67772,1
2003,4,19,0,0.71026,-1.40634,1.57552,1
2003,4,20,0,0.80444,-1.24216,1.4799,1
2003,4,21,0,0.89953,-1.0797,1.40531,1
2003,4,22,0,0.9981,-0.92787,1.36278,2
2003,4,23,0,1.10201,-0.79294,1.35764,2
2003,4,24,0,1.21248,-0.67784,1.38909,2
2003,4,25,0,1.3301,-0.58179,1.45177,2
2003,4,26,0,1.45478,-0.50035,1.53842,2
2003,4,27,0,1.58554,-0.42581,1.64172,2
2003,4,28,0,1.72011,-0.34819,1.75499,2
2003,4,29,0,1.85455,-0.25654,1.87221,2
2003,4,30,0,1.98583,-0.1219,1.98957,2
2003,5,1,0,2.09913,0.03205,2.09938,3
2003,5,2,0,2.18885,0.22284,2.20016,3
2003,5,3,0,2.24601,0.44993,2.29063,3
2003,5,4,0,2.26281,0.70901,2.37129,3
2003,5,5,0,2.23329,0.99292,2.44407,3
2003,5,6,0,2.15352,1.29254,2.51163,3
2003,5,7,0,2.02125,1.59746,2.5763,3
2003,5,8,0,1.83548,1.89633,2.63914,4
2003,5,9,0,1.59612,2.17698,2.69942,4
2003,5,10,0,1.30398,2.42645,2.75464,4
2003,5,11,0,0.96107,2.63109,2.80112,4
2003,5,12,0,0.57159,2.77676,2.83498,4
2003,5,13,0,0.14316,2.84953,2.85312,4
2003,5,14,0,-0.31159,2.83693,2.85399,5
2003,5,15,0,-0.77408,2.73037,2.83797,5
2003,5,16,0,-1.22049,2.52811,2.8073,5
2003,5,17,0,-1.62491,2.23779,2.76551,5
2003,5,18,0,-1.96439,1.87643,2.71659,6
2003,5,19,0,-2.22341,1.46738,2.66398,6
2003,5,20,0,-2.39559,1.03559,2.60985,6
2003,5,21,0,-2.4824,0.60342,2.55469,6
2003,5,22,0,-2.49037,0.18859,2.4975,6
2003,5,23,0,-2.42857,-0.19622,2.43649,7
2003,5,24,0,-2.30691,-0.54261,2.36986,7
2003,5,25,0,-2.13536,-0.84557,2.29669,7
2003,5,26,0,-1.92377,-1.10248,2.21728,7
2003,5,27,0,-1.68182,-1.31236,2.13326,7
